Channel number	Impulses
2033	28
2034	26
2035	26
2036	33
2037	20
2038	32
2039	21
2040	29
2041	32
2042	28
2043	26
2044	23
2045	23
2046	37
2047	33
2048	24
2049	27
2050	16
2051	21
2052	34
2053	28
2054	31
2055	18
2056	31
2057	31
2058	28
2059	24
2060	27
2061	19
2062	22
2063	24
2064	23
2065	29
2066	29
2067	22
2068	20
2069	17
2070	27
2071	26
2072	30
2073	24
2074	29
2075	30
2076	19
2077	27
2078	28
2079	28
2080	29
2081	14
2082	24
2083	24
2084	29
2085	17
2086	34
2087	26
2088	18
2089	30
2090	22
2091	26
2092	25
2093	25
2094	24
2095	25
2096	33
2097	16
2098	31
2099	24
2100	25
2101	17
2102	24
2103	20
2104	18
2105	34
2106	27
2107	28
2108	32
2109	35
2110	24
2111	27
2112	18
2113	22
2114	32
2115	29
2116	29
2117	25
2118	30
2119	28
2120	18
2121	29
2122	23
2123	27
2124	26
2125	33
2126	22
2127	20
2128	25
2129	30
2130	19
2131	20
2132	25
2133	25
2134	25
2135	20
2136	31
2137	31
2138	17
2139	29
2140	23
2141	21
2142	31
2143	21
2144	37
2145	36
2146	23
2147	15
2148	30
2149	17
2150	33
2151	21
2152	24
2153	28
2154	17
2155	28
2156	40
2157	17
2158	22
2159	30
2160	12
2161	27
2162	24
2163	34
2164	26
2165	17
2166	34
2167	23
2168	28
2169	31
2170	16
2171	29
2172	27
2173	25
2174	35
2175	27
2176	29
2177	25
2178	29
2179	23
2180	27
2181	15
2182	37
2183	15
2184	24
2185	36
2186	25
2187	23
2188	33
2189	17
2190	23
2191	26
2192	38
2193	30
2194	40
2195	26
2196	26
2197	13
2198	30
2199	29
2200	24
2201	29
2202	25
2203	37
2204	19
2205	19
2206	30
2207	34
2208	21
2209	26
2210	23
2211	24
2212	34
2213	18
2214	37
2215	17
2216	21
2217	32
2218	17
2219	36
2220	23
2221	30
2222	24
2223	19
2224	19
2225	39
2226	14
2227	29
2228	31
2229	20
2230	38
2231	30
2232	26
2233	34
2234	17
2235	28
2236	26
2237	22
2238	27
2239	21
2240	35
2241	29
2242	29
2243	24
2244	26
2245	16
2246	38
2247	19
2248	23
2249	25
2250	26
2251	42
2252	27
2253	36
2254	19
2255	25
2256	23
2257	35
2258	29
2259	27
2260	30
2261	18
2262	24
2263	14
2264	21
2265	35
2266	23
2267	28
2268	30
2269	29
2270	17
2271	27
2272	16
2273	36
2274	22
2275	29
2276	42
2277	20
2278	34
2279	18
2280	16
2281	34
2282	31
2283	34
2284	31
2285	18
2286	31
2287	20
2288	32
2289	26
2290	33
2291	26
2292	34
2293	23
2294	35
2295	28
2296	20
2297	33
2298	19
2299	43
2300	22
2301	31
2302	25
2303	34
2304	30
2305	25
2306	35
2307	19
2308	27
2309	13
2310	37
2311	13
2312	34
2313	38
2314	15
2315	21
2316	28
2317	34
2318	29
2319	24
2320	29
2321	27
2322	23
2323	18
2324	21
2325	20
2326	50
2327	29
2328	20
2329	30
2330	15
2331	27
2332	25
2333	26
2334	21
2335	20
2336	29
2337	22
2338	30
2339	27
2340	34
2341	27
2342	27
2343	25
2344	22
2345	25
2346	25
2347	28
2348	24
2349	33
2350	28
2351	20
2352	31
2353	24
2354	25
2355	29
2356	33
2357	25
2358	32
2359	26
2360	22
2361	28
2362	20
2363	29
2364	31
2365	23
2366	37
2367	23
2368	24
2369	22
2370	21
2371	26
2372	34
2373	18
2374	27
2375	22
2376	28
2377	32
2378	24
2379	19
2380	33
2381	25
2382	22
2383	25
2384	24
2385	20
2386	32
2387	31
2388	22
2389	19
2390	37
2391	16
2392	22
2393	25
2394	24
2395	32
2396	24
2397	24
2398	19
2399	22
2400	25
2401	14
2402	33
2403	30
2404	34
2405	8
2406	22
2407	31
2408	22
2409	18
2410	15
2411	19
2412	28
2413	28
2414	29
2415	19
2416	13
2417	23
2418	35
2419	28
2420	37
2421	17
2422	41
2423	31
2424	20
2425	24
2426	25
2427	22
2428	29
2429	21
2430	21
2431	25
2432	33
2433	20
2434	41
2435	18
2436	27
2437	20
2438	30
2439	16
2440	28
2441	33
2442	25
2443	20
2444	37
2445	26
2446	25
2447	23
2448	23
2449	25
2450	32
2451	25
2452	20
2453	21
2454	33
2455	17
2456	45
2457	28
2458	20
2459	34
2460	20
2461	23
2462	21
2463	27
2464	22
2465	19
2466	32
2467	22
2468	30
2469	26
2470	33
2471	29
2472	20
2473	36
2474	18
2475	26
2476	35
2477	23
2478	27
2479	16
2480	27
2481	25
2482	25
2483	23
2484	26
2485	13
2486	26
2487	26
2488	21
2489	23
2490	17
2491	30
2492	23
2493	23
2494	25
2495	21
2496	23
2497	14
2498	24
2499	23
2500	29
2501	23
2502	23
2503	15
2504	26
2505	31
2506	14
2507	17
2508	41
2509	24
2510	27
2511	12
2512	26
2513	16
2514	30
2515	18
2516	25
2517	27
2518	34
2519	15
2520	15
2521	18
2522	18
2523	30
2524	13
2525	18
2526	25
2527	31
2528	19
2529	18
2530	26
2531	14
2532	19
2533	8
2534	23
2535	17
2536	18
2537	22
2538	12
2539	24
2540	18
2541	26
2542	22
2543	25
2544	19
2545	28
2546	30
2547	21
2548	21
2549	19
2550	19
2551	23
2552	14
2553	27
2554	18
2555	20
2556	26
2557	18
2558	15
2559	18
2560	28
2561	27
2562	31
2563	22
2564	17
2565	18
2566	31
2567	11
2568	16
2569	16
2570	15
2571	19
2572	30
2573	13
2574	16
2575	15
2576	19
2577	22
2578	20
2579	27
2580	28
2581	15
2582	25
2583	17
2584	26
2585	29
2586	11
2587	25
2588	27
2589	20
2590	21
2591	15
2592	30
2593	23
2594	15
2595	12
2596	12
2597	12
2598	27
2599	29
2600	11
2601	28
2602	13
2603	20
2604	25
2605	21
2606	19
2607	14
2608	20
2609	12
2610	22
2611	14
2612	22
2613	13
2614	12
2615	15
2616	14
2617	29
2618	9
2619	26
2620	25
2621	18
2622	20
2623	12
2624	13
2625	20
2626	12
2627	18
2628	24
2629	13
2630	24
2631	22
2632	24
2633	24
2634	17
2635	15
2636	35
2637	21
2638	27
2639	19
2640	15
2641	24
2642	19
2643	18
2644	22
2645	12
2646	26
2647	23
2648	16
2649	27
2650	13
2651	24
2652	27
2653	14
2654	14
2655	14
2656	26
2657	16
2658	18
2659	26
2660	18
2661	13
2662	19
2663	20
2664	13
2665	23
2666	12
2667	9
2668	23
2669	15
2670	26
2671	14
2672	17
2673	28
2674	28
2675	19
2676	25
2677	13
2678	22
2679	13
2680	16
2681	24
2682	10
2683	21
2684	15
2685	24
2686	23
2687	19
2688	18
2689	22
2690	20
2691	17
2692	31
2693	15
2694	35
2695	17
2696	17
2697	31
2698	17
2699	25
2700	26
2701	20
2702	21
2703	11
2704	21
2705	18
2706	16
2707	19
2708	22
2709	10
2710	18
2711	7
2712	22
2713	26
2714	19
2715	18
2716	21
2717	27
2718	27
2719	19
2720	18
2721	15
2722	25
2723	13
2724	32
2725	15
2726	31
2727	16
2728	18
2729	21
2730	23
2731	8
2732	29
2733	18
2734	20
2735	8
2736	26
2737	18
2738	16
2739	24
2740	22
2741	13
2742	33
2743	16
2744	19
2745	17
2746	16
2747	26
2748	15
2749	18
2750	19
2751	23
2752	25
2753	17
2754	16
2755	22
2756	29
2757	19
2758	38
2759	13
2760	30
2761	33
2762	15
2763	22
2764	25
2765	15
2766	14
2767	10
2768	16
2769	16
2770	26
2771	31
2772	21
2773	24
2774	21
2775	14
2776	26
2777	20
2778	19
2779	18
2780	18
2781	18
2782	26
2783	19
2784	25
2785	19
2786	22
2787	16
2788	26
2789	23
2790	37
2791	20
2792	17
2793	31
2794	20
2795	18
2796	19
2797	19
2798	30
2799	19
2800	15
2801	18
2802	13
2803	30
2804	19
2805	18
2806	20
2807	18
2808	15
2809	21
2810	20
2811	21
2812	23
2813	26
2814	20
2815	16
2816	26
2817	15
2818	15
2819	18
2820	27
2821	24
2822	23
2823	18
2824	18
2825	27
2826	20
2827	16
2828	21
2829	13
2830	20
2831	8
2832	22
2833	14
2834	21
2835	19
2836	21
2837	14
2838	28
2839	16
2840	24
2841	33
2842	13
2843	24
2844	29
2845	19
2846	24
2847	17
2848	22
2849	20
2850	17
2851	26
2852	27
2853	15
2854	29
2855	14
2856	19
2857	21
2858	11
2859	14
2860	19
2861	22
2862	20
2863	12
2864	23
2865	18
2866	23
2867	25
2868	12
2869	11
2870	18
2871	25
2872	16
2873	30
2874	24
2875	29
2876	26
2877	18
2878	15
2879	16
2880	22
2881	16
2882	23
2883	19
2884	17
2885	26
2886	26
2887	13
2888	22
2889	32
2890	15
2891	17
2892	27
2893	16
2894	21
2895	19
2896	25
2897	21
2898	18
2899	15
2900	19
2901	15
2902	24
2903	13
2904	20
2905	20
2906	20
2907	22
2908	31
2909	26
2910	13
2911	14
2912	25
2913	14
2914	13
2915	25
2916	21
2917	19
2918	29
2919	15
2920	18
2921	19
2922	13
2923	18
2924	23
2925	27
2926	21
2927	20
2928	18
2929	26
2930	19
2931	18
2932	13
2933	16
2934	26
2935	17
2936	16
2937	25
2938	12
2939	24
2940	25
2941	15
2942	17
2943	18
2944	16
2945	20
2946	26
2947	21
2948	34
2949	14
2950	25
2951	14
2952	25
2953	27
2954	13
2955	19
2956	20
2957	27
2958	30
2959	22
2960	29
2961	25
2962	23
2963	21
2964	20
2965	19
2966	27
2967	13
2968	17
2969	28
2970	21
2971	17
2972	17
2973	24
2974	18
2975	17
2976	17
2977	19
2978	19
2979	15
2980	21
2981	16
2982	20
2983	20
2984	19
2985	31
2986	19
2987	21
2988	29
2989	20
2990	15
2991	20
2992	34
