Channel number	Impulses
2993	10
2994	3
2995	8
2996	6
2997	5
2998	7
2999	6
3000	4
3001	8
3002	4
3003	7
3004	6
3005	4
3006	8
3007	3
3008	3
3009	4
3010	7
3011	7
3012	9
3013	5
3014	10
3015	6
3016	5
3017	10
3018	2
3019	3
3020	5
3021	7
3022	7
3023	5
3024	6
3025	5
3026	10
3027	9
3028	2
3029	7
3030	4
3031	8
3032	9
3033	6
3034	2
3035	3
3036	10
3037	4
3038	6
3039	2
3040	2
3041	12
3042	2
3043	3
3044	4
3045	1
3046	9
3047	2
3048	11
3049	6
3050	8
3051	5
3052	6
3053	5
3054	3
3055	1
3056	1
3057	5
3058	6
3059	4
3060	6
3061	1
3062	12
3063	5
3064	7
3065	6
3066	5
3067	3
3068	5
3069	7
3070	6
3071	1
3072	11
3073	6
3074	9
3075	6
3076	9
3077	0
3078	8
3079	1
3080	8
3081	7
3082	1
3083	2
3084	6
3085	4
3086	10
3087	8
3088	7
3089	4
3090	6
3091	4
3092	7
3093	2
3094	10
3095	2
3096	9
3097	4
3098	5
3099	11
3100	8
3101	4
3102	9
3103	4
3104	6
3105	4
3106	8
3107	5
3108	3
3109	9
3110	5
3111	2
3112	2
3113	8
3114	5
3115	2
3116	9
3117	5
3118	2
3119	4
3120	10
3121	11
3122	2
3123	8
3124	3
3125	5
3126	8
3127	5
3128	3
3129	7
3130	11
3131	10
3132	6
3133	7
3134	5
3135	3
3136	4
3137	1
3138	5
3139	3
3140	7
3141	3
3142	8
3143	4
3144	6
3145	4
3146	2
3147	7
3148	8
3149	3
3150	5
3151	7
3152	1
3153	4
3154	8
3155	5
3156	5
3157	5
3158	9
3159	4
3160	6
3161	7
3162	5
3163	4
3164	5
3165	5
3166	11
3167	9
3168	7
3169	4
3170	5
3171	0
3172	4
3173	7
3174	6
3175	2
3176	6
3177	7
3178	3
3179	5
3180	8
3181	4
3182	3
3183	5
3184	5
3185	2
3186	5
3187	5
3188	6
3189	4
3190	5
3191	10
3192	6
3193	2
3194	7
3195	7
3196	0
3197	7
3198	7
3199	4
3200	4
3201	3
3202	6
3203	5
3204	3
3205	4
3206	6
3207	9
3208	8
3209	8
3210	4
3211	7
3212	10
3213	7
3214	5
3215	4
3216	2
3217	2
3218	5
3219	6
3220	1
3221	3
3222	11
3223	6
3224	2
3225	5
3226	3
3227	4
3228	8
3229	4
3230	3
3231	2
3232	2
3233	14
3234	5
3235	6
3236	6
3237	10
3238	4
3239	3
3240	1
3241	4
3242	4
3243	4
3244	4
3245	7
3246	3
3247	8
3248	7
3249	6
3250	4
3251	9
3252	4
3253	5
3254	7
3255	3
3256	3
3257	11
3258	3
3259	4
3260	4
3261	3
3262	5
3263	4
3264	1
3265	9
3266	4
3267	6
3268	5
3269	6
3270	11
3271	3
3272	8
3273	3
3274	5
3275	5
3276	5
3277	4
3278	7
3279	6
3280	3
3281	3
3282	7
3283	11
3284	4
3285	2
3286	4
3287	2
3288	9
3289	1
3290	6
3291	4
3292	6
3293	3
3294	3
3295	4
3296	5
3297	6
3298	4
3299	8
3300	5
3301	2
3302	6
3303	4
3304	2
3305	9
3306	3
3307	8
3308	9
3309	6
3310	7
3311	6
3312	6
3313	3
3314	4
3315	11
3316	4
3317	5
3318	5
3319	4
3320	6
3321	8
3322	3
3323	5
3324	7
3325	6
3326	10
3327	8
3328	5
3329	5
3330	9
3331	1
3332	7
3333	4
3334	9
3335	4
3336	8
3337	7
3338	2
3339	2
3340	6
3341	5
3342	5
3343	7
3344	3
3345	7
3346	3
3347	10
3348	3
3349	4
3350	8
3351	6
3352	5
3353	12
3354	6
3355	6
3356	5
3357	5
3358	3
3359	6
3360	6
3361	5
3362	8
3363	2
3364	6
3365	4
3366	15
3367	3
3368	7
3369	8
3370	5
3371	10
3372	6
3373	6
3374	12
3375	6
3376	11
3377	13
3378	10
3379	5
3380	4
3381	4
3382	8
3383	7
3384	9
3385	9
3386	1
3387	14
3388	5
3389	10
3390	5
3391	13
3392	6
3393	7
3394	9
3395	6
3396	6
3397	4
3398	13
3399	5
3400	10
3401	9
3402	5
3403	7
3404	13
3405	8
3406	10
3407	7
3408	4
3409	7
3410	3
3411	6
3412	7
3413	8
3414	6
3415	3
3416	8
3417	5
3418	5
3419	11
3420	15
3421	6
3422	13
3423	3
3424	7
3425	2
3426	4
3427	7
3428	5
3429	4
3430	10
3431	3
3432	7
3433	2
3434	7
3435	7
3436	11
3437	4
3438	13
3439	3
3440	9
3441	7
3442	2
3443	8
3444	11
3445	6
3446	17
3447	11
3448	8
3449	7
3450	6
3451	9
3452	6
3453	10
3454	7
3455	4
3456	11
3457	11
3458	12
3459	9
3460	18
3461	11
3462	14
3463	13
3464	7
3465	9
3466	3
3467	7
3468	11
3469	10
3470	3
3471	5
3472	9
3473	12
3474	13
3475	12
3476	4
3477	2
3478	12
3479	8
3480	15
3481	10
3482	7
3483	16
3484	8
3485	13
3486	9
3487	5
3488	7
3489	7
3490	11
3491	7
3492	14
3493	3
3494	10
3495	4
3496	5
3497	15
3498	10
3499	7
3500	14
3501	13
3502	9
3503	4
3504	9
3505	8
3506	12
3507	5
3508	16
3509	3
3510	9
3511	6
3512	4
3513	10
3514	5
3515	4
3516	9
3517	6
3518	8
3519	5
3520	8
3521	9
3522	9
3523	6
3524	5
3525	3
3526	12
3527	3
3528	7
3529	13
3530	5
3531	9
3532	8
3533	10
3534	8
3535	5
3536	4
3537	9
3538	5
3539	4
3540	11
3541	6
3542	16
3543	8
3544	11
3545	9
3546	5
3547	4
3548	5
3549	2
3550	10
3551	5
3552	6
3553	5
3554	6
3555	4
3556	7
3557	5
3558	8
3559	5
3560	7
3561	9
3562	5
3563	5
3564	11
3565	6
3566	7
3567	3
3568	1
3569	3
3570	4
3571	5
3572	6
3573	7
3574	8
3575	5
3576	5
3577	17
3578	2
3579	11
3580	8
3581	7
3582	6
3583	5
3584	7
3585	5
3586	4
3587	10
3588	6
3589	2
3590	7
3591	5
3592	5
3593	9
3594	2
3595	5
3596	7
3597	4
3598	4
3599	5
3600	5
3601	5
3602	3
3603	3
3604	6
3605	4
3606	10
3607	5
3608	2
3609	7
3610	1
3611	4
3612	4
3613	4
3614	4
3615	2
3616	4
3617	4
3618	2
3619	3
3620	7
3621	2
3622	1
3623	6
3624	3
3625	2
3626	2
3627	2
3628	5
3629	10
3630	5
3631	0
3632	2
3633	2
3634	0
3635	5
3636	4
3637	2
3638	1
3639	2
3640	3
3641	5
3642	2
3643	1
3644	3
3645	4
3646	2
3647	3
3648	1
3649	2
3650	1
3651	2
3652	1
3653	2
3654	5
3655	1
3656	4
3657	1
3658	2
3659	1
3660	3
3661	3
3662	6
3663	1
3664	4
3665	1
3666	2
3667	3
3668	0
3669	1
3670	3
3671	1
3672	2
3673	2
3674	3
3675	3
3676	1
3677	2
3678	2
3679	5
3680	1
3681	3
3682	3
3683	1
3684	1
3685	0
3686	2
3687	1
3688	2
3689	3
3690	3
3691	2
3692	4
3693	2
3694	5
3695	6
3696	1
3697	2
3698	4
3699	0
3700	2
3701	3
3702	5
3703	2
3704	2
3705	0
3706	0
3707	1
3708	0
3709	4
3710	0
3711	1
3712	4
3713	1
3714	4
3715	0
3716	2
3717	2
3718	2
3719	0
3720	2
3721	2
3722	1
3723	4
3724	2
3725	2
3726	1
3727	3
3728	6
3729	4
3730	3
3731	0
3732	0
3733	2
3734	1
3735	1
3736	1
3737	0
3738	2
3739	4
3740	2
3741	3
3742	0
3743	0
3744	1
3745	2
3746	0
3747	0
3748	1
3749	2
3750	2
3751	1
3752	1
3753	1
3754	1
3755	1
3756	0
3757	2
3758	0
3759	0
3760	2
3761	0
3762	1
3763	0
3764	3
3765	2
3766	3
3767	3
3768	2
3769	0
3770	4
3771	2
3772	2
3773	2
3774	0
3775	0
3776	1
3777	1
3778	2
3779	2
3780	4
3781	0
3782	3
3783	1
3784	2
3785	0
3786	0
3787	2
3788	2
3789	3
3790	4
3791	2
3792	2
3793	1
3794	4
3795	5
3796	1
3797	1
3798	2
3799	3
3800	4
3801	1
3802	1
3803	0
3804	0
3805	0
3806	2
3807	2
3808	4
3809	1
3810	4
3811	1
3812	3
3813	1
3814	5
3815	2
3816	2
3817	1
3818	2
3819	1
3820	2
3821	4
3822	1
3823	4
3824	1
3825	2
3826	0
3827	0
3828	0
3829	4
3830	3
3831	3
3832	2
3833	2
3834	1
3835	0
3836	3
3837	2
3838	1
3839	0
3840	0
3841	0
3842	0
3843	0
3844	2
3845	1
3846	5
3847	0
3848	1
3849	1
3850	1
3851	2
3852	3
3853	0
3854	2
3855	0
3856	2
3857	1
3858	2
3859	2
3860	1
3861	0
3862	1
3863	4
3864	5
3865	2
3866	0
3867	1
3868	2
3869	0
3870	1
3871	1
3872	1
3873	3
3874	0
3875	1
3876	1
3877	0
3878	1
3879	1
3880	1
3881	2
3882	2
3883	1
3884	1
3885	1
3886	1
3887	3
3888	2
3889	3
3890	1
3891	1
3892	0
3893	1
3894	2
3895	0
3896	1
3897	2
3898	3
3899	3
3900	2
3901	1
3902	0
3903	1
3904	1
3905	1
3906	1
3907	2
3908	3
3909	2
3910	1
3911	0
3912	1
3913	1
3914	1
3915	3
3916	2
3917	2
3918	1
3919	0
3920	3
3921	2
3922	2
3923	2
3924	1
3925	2
3926	1
3927	1
3928	2
3929	2
3930	0
3931	3
3932	2
3933	3
3934	1
3935	0
3936	2
3937	0
3938	1
3939	1
3940	3
3941	0
3942	2
3943	1
3944	1
3945	5
3946	2
3947	1
3948	1
3949	1
3950	0
3951	0
3952	4
3953	2
3954	1
3955	1
3956	2
3957	0
3958	2
3959	0
3960	0
3961	2
3962	1
3963	1
3964	1
3965	1
3966	1
3967	2
3968	2
3969	1
3970	1
3971	0
3972	2
3973	2
3974	2
3975	2
3976	0
3977	4
3978	0
3979	0
3980	2
3981	1
3982	2
3983	0
3984	1
3985	3
3986	2
3987	1
3988	2
3989	1
3990	3
3991	0
3992	2
3993	6
3994	2
3995	3
3996	2
3997	1
3998	0
3999	2
4000	4
